docking_state,distance,energy
553,14.16215,-6.61972
1444,14.165886,-3.33751
1271,14.175743,-4.67226
1166,14.182757,-5.17679
634,14.197071,-11.3725
1147,14.197369,-9.55698
1070,14.225841,-6.28483
1019,14.233593,-13.1008
1085,14.238913,-12.3034
1239,14.244664,-6.52879
1536,14.244995,0.639798
411,14.259722,-9.02939
1349,14.274589,-3.86164
1080,14.281392,-3.28501
1440,14.287001,-3.50986
780,14.295369,-11.5543
151,14.303271,-21.654
125,14.318295,-23.1705
414,14.320862,-12.516
13,14.322928,-14.0888
545,14.330497,-6.56268
651,14.349209,-5.06933
1248,14.369998,-4.0859
48,14.376504,-21.6656
1253,14.404984,-6.64203
74,14.411977,-8.7238
817,14.417672,-10.2549
638,14.433062,-10.4034
1497,14.458974,-0.310537
807,14.460579,-9.0075
656,14.462184,-8.85136
823,14.463455,-10.3879
1400,14.463488,-1.36046
1361,14.464024,-5.68106
832,14.466276,-9.18041
1408,14.473833,-2.68102
955,14.474349,-2.27174
852,14.475974,-5.87765
512,14.478896,-9.91637
598,14.480608,-11.9648
424,14.484322,-17.5259
1448,14.484981,-7.94307
1185,14.491639,-4.27368
1425,14.529342,-5.29841
532,14.539783,-12.2564
132,14.545327,-14.8616
275,14.545749,-14.4518
401,14.568145,-11.0739
853,14.570606,-10.451
873,14.581901,-9.65524
279,14.591232,-6.50527
254,14.591589,-13.1223
1045,14.602739,-4.49972
163,14.608844,-21.2717
493,14.622727,-12.3
1326,14.627563,-1.12214
154,14.629237,-14.813
1121,14.631376,-5.5084
812,14.65407,-12.5781
133,14.676278,-17.1337
1108,14.694624,-9.89769
850,14.71651,-2.55955
1061,14.71724,-4.35219
527,14.721953,-15.6942
604,14.723865,-16.9572
177,14.767477,-14.0794
491,14.769736,-10.6735
1021,14.770139,-7.66735
470,14.77403,-6.93862
1412,14.775599,-9.58036
1384,14.776015,-4.94048
710,14.787069,-10.1038
530,14.790753,-12.5871
1052,14.834392,-8.06051
199,14.836052,-18.4829
114,14.83906,-18.5978
521,14.841767,-11.8165
1398,14.843782,-4.13552
1040,14.844942,-10.6773
740,14.85033,-9.23715
28,14.851002,-23.2614
1102,14.86664,-9.45639
1388,14.909988,-11.3373
1449,14.917218,0.158054
679,14.953161,-8.15164
1370,14.962207,-2.63204
748,14.962883,-13.3372
330,14.971066,-11.1874
1424,14.972135,-12.5408
390,14.97771,-17.2478
258,14.981378,-18.2648
145,14.994309,-20.5337
1343,14.998775,-5.59879
1036,14.998949,-2.16367
1297,15.027899,-11.0452
1000,15.029719,-9.03752
121,15.03198,-9.35695
624,15.032261,-9.65936
252,15.048498,-13.5932
83,15.050127,-15.403
1268,15.057577,-12.9489
31,15.058698,-11.8643
882,15.067942,-8.42076
1535,15.068108,-4.62835
919,15.072121,-12.6254
1362,15.077627,-3.02464
883,15.10905,-6.67936
857,15.110039,-2.77376
479,15.114982,-19.7681
875,15.115388,-3.9794
1122,15.121461,-7.85655
1446,15.124136,-2.27599
1035,15.132093,-12.1044
632,15.159621,-17.081
1506,15.170787,0.99615
1145,15.171008,-13.1411
419,15.181158,-8.91
1168,15.182775,-9.5946
233,15.18874,-15.3758
1195,15.191036,1.71165
468,15.203799,-11.1021
831,15.204815,-10.432
311,15.212634,-9.76979
988,15.217413,-13.0531
711,15.217956,-9.50524
23,15.223126,-11.9791
515,15.231375,-7.37469
1020,15.232709,-6.51667
602,15.268445,-9.92472
1276,15.274634,-6.31278
728,15.278777,-11.1966
864,15.278966,-12.3077
1389,15.313494,-4.39249
4,15.320696,-14.8329
1190,15.327694,1.13463
288,15.329781,-18.021
1146,15.341042,-8.88593
202,15.345496,-17.0332
1312,15.345993,-0.0135659
880,15.360737,-10.4616
1445,15.363474,-3.52022
956,15.369473,-7.70406
1542,15.382868,-3.2274
1372,15.402506,-6.52564
33,15.404905,-25.6728
708,15.41713,-12.1689
519,15.422415,-17.6942
1076,15.428896,-11.6867
443,15.4355,-15.4892
473,15.465792,-10.7815
1109,15.468,-3.96931
849,15.468724,-13.2758
926,15.475831,-10.4705
1063,15.479872,-5.87677
373,15.481065,-12.2988
444,15.481136,-12.5106
1443,15.481485,-6.36834
196,15.489266,-18.1885
1257,15.496772,-6.54406
1130,15.511181,-7.78315
911,15.521809,-10.1057
456,15.548285,-12.4731
16,15.606834,-27.4749
1453,15.632089,-9.58543
1005,15.666408,-9.34691
231,15.672243,-18.0527
166,15.682731,-14.3123
1376,15.703502,-12.2633
239,15.733342,-7.70372
925,15.74622,-9.07428
573,15.756653,-20.2262
441,15.760098,-6.97007
363,15.775232,-16.3867
361,15.823569,-10.8923
1180,15.825498,-7.13883
227,15.831931,-13.9404
907,15.838573,-7.58424
367,15.859275,-12.1492
463,15.865112,-12.9186
1025,15.871402,-11.2387
112,15.881081,-19.7573
1330,15.884403,-12.1118
1305,15.887877,-11.7548
1112,15.896022,-12.9128
1078,15.90661,-6.07349
1082,15.927694,-8.90928
1507,15.928026,-2.65526
1477,15.938215,3.08991
1308,15.939988,-12.4561
576,15.942487,-15.206
1281,15.95407,-10.1346
1485,15.980131,-7.48934
89,15.982484,-18.3414
1404,15.990674,-3.27224
1317,15.999431,-8.06774
1345,16.049112,-9.28485
1215,16.062693,-6.37333
25,16.06612,-11.1506
747,16.079803,-6.68014
558,16.082016,-11.9344
970,16.090935,-7.46023
542,16.096182,-3.44585
896,16.106113,-14.0904
578,16.128399,-7.30657
1006,16.133871,-8.74959
1071,16.135324,-0.2771
1064,16.137894,-14.3939
5,16.159454,-18.6362
110,16.161451,-7.5295
565,16.181625,-8.25449
250,16.229168,-14.7777
1032,16.236725,-12.1811
461,16.239363,-11.8041
1141,16.239887,-10.8454
876,16.242493,-8.08578
794,16.269163,-13.1982
1287,16.313093,-4.80744
726,16.339201,-13.906
1047,16.354366,-11.6445
1160,16.357233,-7.65667
1008,16.363522,-12.1312
895,16.382116,-14.9738
1358,16.390486,-6.76119
1368,16.412287,-10.5081
954,16.419689,-11.8835
370,16.425703,-14.0749
1010,16.451866,-14.8149
460,16.459841,-5.40097
119,16.480011,-23.0402
957,16.488729,-4.50313
1254,16.52776,-10.7616
1457,16.532497,-0.169962
815,16.532866,-13.0922
785,16.535013,-9.58708
1149,16.595745,-10.7681
204,16.597086,-20.6095
856,16.613012,-7.34443
914,16.628822,-12.2923
1488,16.634991,-5.18581
805,16.63619,-14.9044
1165,16.636364,-6.14248
368,16.652231,-17.6984
1073,16.658703,-8.92059
1232,16.66464,-12.8664
754,16.668646,-9.4671
381,16.728737,-15.8177
489,16.729486,-13.9771
866,16.763401,-11.8656
664,16.768658,-9.003
716,16.785378,-7.32125
612,16.796762,-13.0102
24,16.798515,-10.0673
9,16.807001,-16.703
1079,16.826336,-15.086
689,16.851896,-10.7841
421,16.884474,-9.26309
900,16.8864,-13.5321
1218,16.886496,-6.16898
1403,16.907225,-8.45423
1264,16.908995,-11.3418
713,16.922718,-11.29
1522,16.924332,-5.85539
583,16.951817,-16.1176
1284,16.954275,-5.41122
912,16.986408,-11.1957
46,16.989603,-14.7194
7,17.001873,-14.7887
29,17.002438,-10.382
1183,17.005304,-9.62246
518,17.045271,-16.8112
1286,17.117456,-5.4454
1054,17.129049,-14.5621
818,17.176874,0.340806
980,17.177612,-10.2063
535,17.255112,-15.1442
724,17.264187,-12.4785
32,17.287527,-9.59393
207,17.297415,-13.6796
297,17.30512,-13.5573
6,17.349821,-17.8448
35,17.370642,-12.8
1553,17.394974,1.34795
906,17.405655,-13.6353
966,17.416573,-16.1402
1519,17.421165,-5.52875
941,17.437277,-10.4745
120,17.439873,-21.8572
1423,17.439934,-8.77734
869,17.450186,-10.9544
1272,17.456495,-10.4594
1136,17.463514,-10.8432
1119,17.492754,-10.4641
1270,17.50597,-8.03338
1,17.522116,-28.1911
1155,17.526575,-8.49953
38,17.53385,-12.6439
1509,17.541176,-3.97379
11,17.580873,-14.3143
8,17.582563,-13.2597
73,17.598566,-20.8033
933,17.605408,-12.336
772,17.619509,-12.1019
534,17.650612,-12.5719
47,17.679945,-12.27
39,17.686691,-7.4599
174,17.690481,-17.6573
10,17.705801,-15.5424
326,17.712276,-15.0835
241,17.730013,-12.2482
1106,17.731045,-11.5957
305,17.742634,-18.489
1127,17.78861,-11.718
540,17.793682,-9.23178
369,17.901299,-11.2789
1382,17.901806,-3.11908
242,17.915392,-4.00282
1394,17.956938,-8.64914
1067,17.962965,-13.3996
995,17.997257,3.30643
969,18.01552,-1.53757
240,18.03816,-18.1878
1320,18.134731,-12.7376
575,18.140633,-12.2823
1429,18.17131,-6.78927
347,18.215368,-15.3964
400,18.245119,-12.6133
1230,18.246874,-6.4888
14,18.286701,-8.38477
232,18.336519,-7.12188
594,18.338272,-12.4474
477,18.352631,-5.86967
426,18.425667,-16.3267
213,18.464706,-19.6927
1454,18.49917,-5.43363
1503,18.612257,-5.74499
91,18.646822,-15.253
36,18.679062,-10.6329
27,18.688786,-18.8931
1342,18.871857,-13.3878
829,19.036488,-8.8433
106,19.067225,-7.95125
1427,19.085287,-7.41665
184,19.121584,-18.2256
130,19.130098,-18.0485
476,19.234734,-0.185688
1101,19.263374,-8.65554
1393,19.285854,-8.00307
1213,19.382423,-5.85317
309,19.387949,-15.8653
65,19.473099,-18.0422
913,19.493143,-8.06639
506,19.51535,-11.0388
1249,19.573519,-7.41114
52,19.670906,-9.6075
848,19.710526,-11.2624
123,19.714691,-0.954213
321,19.749628,-10.7007
108,19.750128,-9.02358
438,19.777994,-11.7407
666,19.798302,-4.11438
1277,19.8386,-7.54033
79,19.866486,-7.50438
927,19.87051,-8.30979
1090,20.091085,-9.07074
301,20.100235,-10.8133
904,20.126495,3.4275
538,20.284117,-11.1058
221,20.310507,-14.4358
290,20.347078,-8.2534
40,20.388523,-8.82978
76,20.422806,-12.2223
153,20.441622,-5.38001
1117,20.516609,-9.47325
54,20.559811,-7.20006
230,20.583939,-12.5171
260,20.655582,-0.833038
195,20.764267,-17.8842
211,20.897175,-6.26785
30,20.935999,-11.6355
56,21.077209,-15.5994
888,21.301193,-9.33633
12,21.306208,-14.3882
20,21.48444,-10.1977
1139,21.526323,-7.29854
51,21.732548,-9.71908
582,22.203285,-1.22073
118,22.389835,-4.1623
1033,22.690306,-7.77132
741,23.300167,-7.92559
984,34.266216,-1.52139
1432,34.578949,3.92243
407,36.184158,-1.49245
705,36.343662,-4.78749
633,36.358578,-2.26095
611,36.52462,-0.671705
1546,36.533604,12.6621
985,36.637081,-3.22766
1508,36.670296,7.78628
715,36.813015,0.0102065
261,36.889225,-4.45555
950,37.115047,3.10072
346,37.156178,1.22707
779,37.177841,1.43355
607,37.203636,-1.81119
418,37.283791,-2.10085
501,37.385426,-2.98133
1545,37.428307,14.2264
1128,37.578129,-0.516766
938,37.696247,-1.0564
1161,37.754311,1.37265
630,37.765755,0.142287
63,37.782597,-6.91481
936,37.797493,2.49235
712,37.820538,-1.86985
1526,38.104961,5.50139
1167,38.488167,3.26848
342,38.601929,-5.5656
1197,38.624748,6.09125
653,38.795048,-6.82682
774,38.879704,-1.04243
413,39.032028,-0.438171
186,39.143047,-4.03123
1418,39.206837,7.34708
95,39.252972,-7.63377
214,39.364746,-5.65244
783,39.421379,-1.92444
571,39.458134,-5.80883
117,39.578766,-3.58284
687,39.621578,2.24465
1148,39.668163,1.51671
339,39.786037,-5.56617
416,39.838619,-4.26432
273,39.858177,-2.45424
483,39.878361,-5.00322
135,40.003094,-6.50472
1309,40.084595,1.24196
1476,40.138531,10.1321
434,40.184879,-9.43593
690,40.224346,0.562916
1532,40.305588,11.1325
203,40.360783,-9.88913
566,40.366032,-3.2362
169,40.369938,-4.22459
569,40.386227,-6.04508
1157,40.391216,5.25296
932,40.392475,-2.6214
891,40.421207,-6.57226
975,40.431793,-5.65597
720,40.475945,-3.10762
440,40.476074,-7.12172
559,40.479656,-7.87431
64,40.485577,-9.67243
44,40.501488,-7.59275
568,40.509632,-2.85091
101,40.615238,-9.55473
533,40.643799,-1.57399
929,40.704796,-6.9975
756,40.749012,-1.35111
277,40.765373,-7.05394
218,40.778027,-9.09158
446,40.899384,-6.09344
1378,40.912453,6.80187
216,40.939548,-4.72362
1123,40.979725,-1.42682
1092,40.993137,-3.47352
796,40.994148,0.0728765
1124,41.025082,-2.40517
262,41.036232,-4.15097
580,41.151524,-5.91086
147,41.179283,-6.9224
742,41.220001,-7.26421
452,41.234222,-4.13535
1374,41.248352,5.04632
458,41.464462,0.87426
61,41.503685,-7.62346
306,41.558025,-4.52543
1455,41.566639,5.96285
55,41.596127,-5.82412
1367,41.641815,2.20775
158,41.662811,-6.15321
41,41.691711,-10.1229
259,41.693996,-6.73118
759,41.710125,-7.25012
168,41.757595,-4.86079
678,41.998722,-2.44655
609,42.0182,-4.19236
334,42.128815,-2.99444
861,42.157055,0.258311
1184,42.170265,0.0667079
1060,42.430286,-0.455716
1208,42.458466,0.0473429
256,42.74802,-5.49149
791,42.922771,-4.4688
1140,43.112938,-1.3541
365,43.127831,-6.33612
139,43.26313,-5.41981
629,43.361492,-6.51381
524,43.612034,-2.71321
116,43.673828,-10.1768
385,43.879898,-7.7948
343,43.896866,-4.8029
570,44.104225,-6.5278
243,44.511452,-9.3972
1094,44.844593,-4.68495
286,45.348007,-9.69057
