docking_state,distance,energy
3082,13.20394,-4.10432
108,13.20513,-54.0119
720,13.213326,-36.8628
2814,13.215101,-19.6097
3166,13.222121,-9.59555
2483,13.222595,19.1075
478,13.222831,-50.7318
1212,13.228754,-9.94267
2187,13.232976,-11.0888
2800,13.237461,-22.5122
1227,13.241128,-21.0898
3172,13.242597,-14.7752
2375,13.244467,-22.3116
2049,13.2477,-18.687
2120,13.248336,-11.0862
652,13.257363,-20.604
870,13.257735,-27.4348
1883,13.258206,-32.5228
1684,13.260785,-40.9216
1908,13.261199,-26.9483
3260,13.277918,-10.9879
2986,13.279916,-13.7938
435,13.288143,-48.0326
2326,13.294164,-23.8004
701,13.294595,-29.0162
3414,13.301575,12.293
2766,13.303943,-18.8068
408,13.304924,-31.9725
131,13.305217,-42.6341
2073,13.307967,-19.6365
1724,13.308082,-25.746
2517,13.308841,-20.1554
1403,13.310084,-47.1659
2852,13.310516,-28.8794
158,13.316924,-41.0829
1220,13.325457,-30.2121
2534,13.339985,-11.5844
1885,13.340291,-23.8027
2270,13.345645,-27.9919
3398,13.363656,26.5018
1298,13.364093,-25.3966
83,13.367921,-58.8609
1651,13.368798,-18.8364
1195,13.375656,-30.8326
1919,13.379431,-10.1028
461,13.38036,-12.96
1387,13.380748,-31.8032
879,13.382883,-28.7925
516,13.383945,-31.7627
3448,13.391665,38.4221
654,13.392394,-25.1234
3255,13.394822,-19.5417
1575,13.395386,-25.0301
1417,13.40341,-41.6357
607,13.403848,-60.8665
300,13.41426,-53.0998
414,13.426287,-30.8469
1664,13.42977,-27.0632
2116,13.436582,-14.8202
1224,13.440351,-22.1836
159,13.442521,-36.6792
1942,13.452859,-28.9899
1412,13.45754,-24.0287
1521,13.458484,-23.932
2489,13.459922,-12.2265
1439,13.470304,-29.7391
440,13.472461,-53.4285
1281,13.474803,-31.0785
919,13.476224,-33.1113
3029,13.476383,-28.9885
1793,13.476489,-15.3086
1027,13.481693,-28.5854
1693,13.482475,-26.1029
929,13.486407,-27.4716
2929,13.488083,-22.3041
1043,13.495115,-15.0781
2318,13.502236,-21.0272
1061,13.504107,-30.9018
370,13.506384,-48.0921
2989,13.506895,-23.8923
136,13.50738,-45.7355
292,13.509672,-45.0817
2037,13.511926,-12.2552
1819,13.51677,-29.3022
3373,13.517366,-11.6218
702,13.52022,-17.0172
1737,13.520613,-27.9383
2429,13.520831,-4.40276
2304,13.520948,-43.3309
2150,13.525429,-22.6429
2951,13.534015,-22.0325
935,13.54752,-31.3143
1842,13.549162,-13.7832
2402,13.555661,-12.2324
3061,13.562314,-16.8081
2968,13.563922,-12.345
1381,13.567569,-28.8858
3236,13.568645,-11.0188
1493,13.584764,-30.4737
1934,13.585483,-51.2371
1528,13.590761,-19.4201
2943,13.591955,-8.16712
3118,13.596022,-23.3185
3295,13.600159,-12.4126
2474,13.605042,-9.43982
139,13.605938,-54.3801
340,13.616097,-38.0367
2213,13.631516,-20.5599
831,13.634194,-30.0447
2629,13.635447,-12.0172
1322,13.638185,-35.6174
1860,13.652526,1.94531
3287,13.65413,-12.423
3048,13.657754,-7.6921
297,13.661183,-57.8585
740,13.662307,-29.414
2440,13.664731,-26.1628
2677,13.665346,-8.56163
2280,13.667509,-19.854
1473,13.66877,-51.5386
2655,13.668894,-21.0089
2374,13.68228,-21.5944
1036,13.6854,-37.7531
1986,13.68794,-12.0314
1701,13.687942,-31.5075
2862,13.690002,-5.98582
2954,13.690939,-40.5428
2912,13.691304,2.60544
795,13.693255,-20.8486
1867,13.703513,-21.1591
2965,13.705209,14.2302
1747,13.706775,-22.7048
2570,13.708,-10.0341
881,13.7088,-32.5717
1344,13.711301,-25.02
1044,13.714862,-17.8781
1374,13.719769,-5.96685
2134,13.722081,0.0245702
3329,13.725554,-19.8166
2500,13.727145,1.19563
307,13.727988,-40.733
1373,13.7302,-6.33984
692,13.73155,-38.6983
2256,13.732402,-11.3133
1779,13.733829,-30.0027
3051,13.735288,-18.4915
1246,13.736027,-12.395
2496,13.737175,-23.5735
3384,13.737987,-4.05552
1743,13.741702,-23.8075
3279,13.741926,-4.84425
2457,13.74277,-26.9916
2329,13.747243,-18.1802
1235,13.754718,-20.5965
2955,13.755172,-10.7384
642,13.75816,-35.8186
3053,13.760181,-32.5749
3179,13.76035,-19.8896
3012,13.762148,-22.2921
1022,13.762447,-29.6801
326,13.762593,-50.1189
852,13.763872,-32.6968
3128,13.770194,-27.5955
1179,13.772833,-36.0894
2835,13.773572,-32.5317
3334,13.775792,-7.95487
908,13.783891,-15.9359
2594,13.788703,-16.6526
1192,13.789431,-31.3433
2279,13.790993,-21.346
1453,13.794621,-31.1721
375,13.80281,-34.3595
1462,13.806086,-21.1739
2122,13.809402,-28.5344
2996,13.811304,-15.0821
1538,13.813809,-44.1609
3377,13.825912,-6.01544
514,13.826069,-29.533
1524,13.832913,-23.0578
979,13.83931,-13.2514
1092,13.84776,-36.5295
2117,13.851822,-15.3364
3296,13.852507,-16.4668
527,13.858436,-42.3933
2286,13.863519,-20.6664
2104,13.863828,-30.1112
2166,13.871157,-47.8113
2057,13.872634,-21.2685
3349,13.873651,-16.2586
3326,13.874754,-4.48823
3259,13.879561,-0.613697
1855,13.879855,-23.5401
1470,13.880954,-7.50028
2314,13.890016,-6.86787
2163,13.896249,-10.7652
3138,13.897833,1.23271
2381,13.904341,-31.0395
829,13.906279,-17.9465
2378,13.906356,-15.1944
2875,13.907084,-14.7243
1464,13.90829,-36.5636
2796,13.908903,-6.87474
2034,13.910173,-15.2679
3227,13.91225,-5.86377
2733,13.916747,-24.7681
2767,13.925107,-37.0044
3076,13.9288,-10.3999
545,13.930906,-30.6246
2942,13.932763,-8.85882
3415,13.936774,-28.4289
2623,13.940715,3.05512
1768,13.947002,-38.6059
2695,13.955521,-18.9024
1858,13.965122,-26.3696
997,13.967343,-31.9981
2643,13.968976,-25.1865
2032,13.976286,-23.2315
3170,13.978164,-2.70789
3111,13.987679,7.06137
3248,13.987775,-17.2951
2343,13.988805,-28.225
2297,13.990921,-21.1214
3453,13.992152,38.8271
1459,13.99536,-32.325
2189,13.99848,-21.0849
2706,14.00059,-12.3237
2368,14.005571,-30.7453
3021,14.0101,-26.4802
1456,14.011391,-33.9231
2324,14.013409,-40.3169
1318,14.013762,-24.3402
1661,14.014918,-26.7201
1527,14.015912,-17.3548
496,14.016766,-41.7038
441,14.018111,-33.501
915,14.025315,-23.6505
3361,14.026246,-8.97334
3173,14.027293,-5.47335
2661,14.028772,-11.252
921,14.030552,-31.9756
869,14.04278,-35.3995
3265,14.053282,-17.4283
3292,14.058825,-21.277
675,14.065591,-52.7669
953,14.069777,-10.7093
1425,14.071563,-36.4323
212,14.07767,-35.1983
2783,14.085885,-29.7857
1891,14.088243,-39.2488
672,14.089906,-21.355
1326,14.094675,-58.8696
1168,14.094949,-31.7212
660,14.098939,-23.6935
2565,14.111033,-0.933557
1184,14.112313,-36.1145
1511,14.11861,-26.5366
1598,14.124741,-30.573
2760,14.12845,-52.1815
1311,14.130416,-29.6526
2520,14.134282,-14.4848
2588,14.141399,-14.0213
661,14.143852,-26.5897
1660,14.144576,-32.903
2642,14.152677,-6.0005
744,14.153829,-23.9354
904,14.157628,-36.9116
2006,14.15821,-20.1895
1512,14.158607,-13.055
1727,14.161638,-38.1748
270,14.162037,-54.0254
1452,14.167284,-19.1577
2470,14.169258,-13.2378
2592,14.173455,-15.1014
2149,14.179879,-24.2986
1581,14.182755,-43.9559
1335,14.18419,-26.6795
2622,14.184257,-9.16643
1263,14.191537,-39.5952
1826,14.195649,-16.0003
1808,14.2054,-27.3709
3289,14.210143,-15.2142
3097,14.211628,-7.24617
1741,14.212013,-20.6939
2753,14.213189,-10.8819
1256,14.219402,-29.9404
1208,14.219982,-52.1215
3238,14.220034,1.49911
1206,14.226161,-43.281
1030,14.226267,-26.4134
1813,14.227276,-6.80226
2451,14.232491,-21.8703
2894,14.232723,-21.6791
1317,14.237689,-27.0868
1762,14.239928,-14.1929
2846,14.244219,-15.0495
280,14.244357,-33.6781
3385,14.246101,1.18702
1784,14.246111,-22.5175
3299,14.258942,-4.88211
2978,14.26333,-39.8043
277,14.270298,-66.5993
163,14.282598,-45.0096
615,14.285316,-28.1032
485,14.285535,-29.4639
965,14.291617,-44.4175
2820,14.292452,-34.8321
1761,14.297339,-38.1934
2827,14.298525,-19.2031
2397,14.300734,-22.7873
847,14.303661,-27.4888
1042,14.304005,-41.6826
352,14.310412,-59.3742
2495,14.311615,-11.6455
1310,14.325788,-16.1115
3071,14.333076,-14.9816
632,14.334973,-36.2974
2161,14.344037,-28.2869
1803,14.354773,-25.7209
601,14.356312,-39.1926
2571,14.356462,-35.3175
1448,14.357017,-19.0018
647,14.358987,-31.654
650,14.361783,-26.929
1984,14.366234,-29.137
3102,14.367732,-8.61651
2949,14.369961,-12.1465
2984,14.371,-18.4874
3256,14.374882,-1.41931
232,14.376831,-37.6536
836,14.382016,-51.3242
1988,14.382073,-27.5945
1041,14.389684,-35.3871
1058,14.391761,-22.3489
1785,14.397606,-27.1764
3120,14.400455,3.26786
2133,14.405047,-34.5953
2662,14.405632,-34.7268
636,14.425966,-42.3498
2390,14.426508,-11.743
1137,14.428639,-29.8202
2887,14.431524,-12.5396
2647,14.436185,-6.83515
2861,14.437686,-16.3347
1001,14.440688,-21.5657
978,14.445593,-14.7189
1578,14.448505,-15.4669
1623,14.450442,-28.8282
981,14.461288,-44.5779
3280,14.462051,-16.2718
1775,14.465864,-12.7863
3206,14.473311,-0.0621586
1669,14.474282,-33.452
790,14.47767,-28.9789
2132,14.485415,-21.3953
117,14.485568,-48.4504
315,14.493026,-33.3927
2200,14.493332,-5.79532
659,14.494423,-21.9719
1866,14.495551,-6.09524
2357,14.499843,-23.263
1415,14.510002,-25.8941
1709,14.514024,-20.7277
1239,14.520892,-43.4204
1017,14.523823,-22.1859
3380,14.527921,-8.89527
2684,14.534361,16.1292
2936,14.536581,15.9182
291,14.540964,-52.6498
1145,14.542542,-24.012
1953,14.543929,-2.15792
1596,14.550507,-21.7789
2721,14.554773,-33.9169
2141,14.565989,-33.6009
2836,14.571571,-11.2468
2756,14.575508,-21.0009
3202,14.581108,-10.3821
2328,14.588929,-31.1995
1648,14.59737,-25.5159
474,14.599417,-29.4661
2505,14.600192,-22.4414
431,14.603336,-46.7469
1728,14.605092,-16.1758
2450,14.606036,-10.5465
1782,14.60638,-23.083
1312,14.607835,-22.7979
378,14.60873,-27.47
2042,14.610891,-8.80932
2680,14.617894,-7.16789
608,14.620716,-31.2772
625,14.62177,-35.8227
2561,14.625666,8.24483
2333,14.62568,-6.97432
1129,14.63359,-15.5048
877,14.635527,-31.3611
2139,14.636103,-5.79904
1068,14.63669,-27.0056
3264,14.650099,-6.52208
1558,14.652318,-10.3058
1018,14.657519,-33.1356
1539,14.661567,-13.5397
802,14.662552,-32.4182
3122,14.664679,5.67575
2678,14.667206,-23.3483
2589,14.670411,-15.9432
2448,14.670691,-13.6914
2956,14.682906,-12.1158
1069,14.684134,-22.0528
1385,14.685344,-26.5896
641,14.689575,-29.3959
2958,14.69663,2.12129
2498,14.703742,-5.02457
710,14.704389,-22.9646
581,14.70505,-45.1208
1196,14.707798,-5.56343
1621,14.709793,-26.587
1861,14.715103,-23.842
1523,14.715211,-23.1069
1130,14.734782,-28.0827
2206,14.740365,-0.0780172
669,14.747955,-47.2684
3319,14.779073,-1.82511
3417,14.78107,-2.61156
2193,14.786975,-26.7682
1207,14.791947,-36.4621
788,14.798955,-42.4584
2839,14.802577,-17.3485
3447,14.804044,12.8222
819,14.808396,-12.5697
752,14.811711,-18.6274
1217,14.818778,-23.5175
423,14.820375,-31.9232
889,14.824624,-32.9285
1797,14.832125,-25.9583
1716,14.837091,-26.4554
1156,14.842702,-21.8926
2031,14.850091,-17.7928
1445,14.851245,-38.9868
1460,14.866427,-52.8083
1537,14.870115,-29.7884
569,14.870861,-30.7232
1978,14.873428,-6.02506
807,14.873438,-26.323
1632,14.878169,-15.8522
1194,14.881974,-22.0782
3074,14.886321,-0.885638
2239,14.886534,-5.97432
2273,14.892542,-11.5196
1802,14.898235,-31.4723
833,14.900621,-27.6768
2890,14.909551,-2.77218
1925,14.912928,-21.2151
2607,14.913395,-6.37117
2271,14.916734,-27.7119
950,14.922372,-33.9173
1305,14.93576,-10.3308
1822,14.93926,-37.3802
1892,14.944382,-7.88993
3210,14.951503,-22.3716
2973,14.953071,-4.11888
2554,14.954305,-18.5662
2888,14.954426,-28.2045
923,14.969686,-34.025
817,14.976477,-22.505
3033,14.982742,-7.81698
240,14.983113,-29.6481
2072,14.984483,-16.1621
2098,14.985678,-36.3293
1593,14.989013,-25.3759
1837,14.992135,-28.6452
96,14.993155,-68.227
2069,14.994676,-2.85442
1787,15.039346,-26.5399
2979,15.065509,-36.8219
3014,15.075514,-5.50824
2331,15.075971,-8.23235
3243,15.076449,-11.3523
1321,15.077064,-23.7222
1364,15.087992,-28.4385
2935,15.088437,-15.4395
2319,15.091036,-11.8855
205,15.102859,-65.0584
3301,15.120505,-8.34215
3177,15.130404,5.11179
2115,15.130718,-28.9635
1526,15.133627,-10.846
656,15.134102,-29.3131
2707,15.135,-19.2622
387,15.135609,-36.8793
1561,15.138231,-28.0011
1085,15.140242,-20.6187
823,15.142271,-37.8922
2154,15.16008,-12.8536
1555,15.176403,-25.4111
2558,15.17875,-4.45846
1309,15.184031,-6.65297
2089,15.198733,-22.3353
1167,15.20972,-38.425
1081,15.22698,-24.2672
1773,15.22724,-9.13212
560,15.22968,-32.5125
2618,15.230889,-12.9751
2380,15.231869,-5.23152
3457,15.2324,14.3022
1806,15.244805,-28.7568
1262,15.246943,-53.5642
1824,15.254433,-20.6197
1140,15.255986,-23.0673
1542,15.260431,-19.5275
2277,15.260779,-21.919
2580,15.264092,-31.103
2485,15.265389,-20.0691
1429,15.277149,-22.0836
739,15.27786,-39.4311
2453,15.280972,-11.522
1037,15.285509,-18.9384
1285,15.302416,-13.1783
1411,15.304024,-26.9013
328,15.308359,-46.1524
2880,15.315183,-16.1732
1814,15.315589,-18.6469
2870,15.318034,-10.7855
1261,15.318232,-29.4522
3344,15.32566,21.7958
871,15.332586,-44.7858
3439,15.346289,6.17249
1838,15.352873,-27.2272
2334,15.355436,1.73598
1654,15.356218,-14.8312
2151,15.356692,-12.6134
1767,15.363606,-20.3162
1286,15.375936,-26.5382
1029,15.377552,-28.2222
2776,15.404727,-15.6556
911,15.405609,-34.9042
1870,15.421189,-26.2941
255,15.424235,-39.9821
3171,15.427408,-32.2445
811,15.440911,-44.1996
3057,15.441346,-5.83717
925,15.4566,-32.2203
1969,15.463695,-19.8781
2510,15.470234,-25.8159
1176,15.473228,-18.046
2837,15.473409,-19.1103
2559,15.493267,3.89785
2908,15.49752,1.34243
3316,15.505642,8.18366
1722,15.507235,-38.3783
2232,15.511214,-27.0651
2419,15.517859,-13.3154
957,15.526532,-23.0284
2556,15.537056,-21.109
2107,15.53921,-19.3239
2521,15.545018,-8.14154
2806,15.551887,-4.27793
2757,15.553612,-25.3217
369,15.561976,-36.493
3244,15.583518,1.17478
2267,15.587033,-6.88702
998,15.590958,-29.7909
1991,15.593746,-10.539
2779,15.602554,-21.6352
1559,15.63753,-33.8462
1479,15.658599,-37.7138
2849,15.67408,9.608
3360,15.681645,6.86624
1360,15.68174,-16.1203
409,15.683957,-42.4535
244,15.705167,-41.9144
3188,15.7068,-8.97696
2473,15.723226,-21.7238
3375,15.726028,11.9827
2699,15.727236,-21.5477
627,15.728011,-27.6998
1560,15.734972,-34.1719
2540,15.747038,12.1381
1947,15.752434,-13.7682
1076,15.757519,-32.984
1515,15.77273,-31.6337
1405,15.774837,-32.2494
1277,15.777675,-33.9073
3399,15.779593,-3.30019
947,15.781349,-27.9376
2245,15.781454,-12.8588
2079,15.784982,-15.5755
3178,15.795506,11.5504
3308,15.850415,-28.6913
2436,15.851538,-9.8882
510,15.852169,-48.7317
1474,15.858525,-26.8089
2463,15.858966,-20.7105
1980,15.863629,-50.6943
1249,15.87267,-20.2549
1498,15.872808,-11.7693
1383,15.873285,-28.3552
3463,15.881557,15.2087
2702,15.884564,-23.2566
2242,15.894432,-21.0491
1164,15.908063,-34.1288
3284,15.910209,-19.7448
3317,15.913856,1.65186
1079,15.91692,-25.6054
735,15.926284,-47.4083
975,15.93029,-34.1479
2681,15.930966,-12.9936
1446,15.956041,-31.4707
1339,15.962358,-18.6775
1320,15.964069,-28.0358
1487,15.967381,-33.9353
2262,15.973255,-30.6908
2593,15.975619,-13.5863
1038,15.978142,-39.5449
2094,15.98042,-37.5336
2574,15.993711,-33.384
2649,15.99984,-32.4254
2701,16.008125,-28.3905
347,16.012293,-36.8818
1059,16.022444,-21.7367
1071,16.034737,-17.2544
3030,16.045752,-20.1204
655,16.05505,-36.4408
964,16.085217,-11.8685
2853,16.118074,-19.6287
1612,16.13332,-32.7908
3274,16.139505,-23.1383
791,16.144093,-21.5937
1401,16.152094,-30.6546
1423,16.165642,-10.3422
3428,16.183971,-37.2984
1554,16.184656,-17.8362
2211,16.185499,-23.4326
2311,16.188492,-14.7209
1023,16.194412,-35.9622
1226,16.208681,-44.3837
1979,16.208803,-16.2039
2858,16.210606,-7.60101
2207,16.24254,-29.9759
3087,16.247326,-12.8465
2251,16.247334,-30.5084
1215,16.26041,-45.0411
2410,16.272058,-6.55143
2539,16.290295,-26.2062
1366,16.321356,-20.3567
3086,16.330763,-40.2475
1687,16.374163,-38.3343
3114,16.374241,-8.73673
3268,16.374779,-11.6077
2341,16.392605,-34.5712
3067,16.413046,-5.49274
1159,16.414127,-27.3434
3152,16.424248,7.81224
336,16.453121,-46.5853
1691,16.460981,-15.877
3075,16.479006,-33.0681
1834,16.503603,-24.7774
2591,16.51726,-3.75161
97,16.541475,-36.3761
503,16.548809,-45.1364
573,16.578192,-33.2668
2272,16.587536,-14.063
2723,16.645878,-25.5052
2941,16.654776,0.685165
3140,16.666124,6.40793
2851,16.67329,-40.0842
2718,16.678293,-28.9863
3253,16.682472,-20.6253
1585,16.683716,-9.01763
1035,16.70023,-34.5865
620,16.70088,-58.0524
3341,16.703341,-17.3252
2585,16.706127,-25.4301
1544,16.740864,-19.4269
2184,16.741879,-26.6089
2994,16.762207,-11.2943
2403,16.764662,-32.4622
2831,16.769487,-27.0336
796,16.776922,-29.4088
2687,16.785065,-13.5872
2785,16.817307,3.18537
1897,16.823895,-36.3431
2758,16.833473,-26.1529
3435,16.843361,-6.04351
858,16.847105,-44.4267
2177,16.862087,-29.0511
156,16.869925,-42.1201
2977,16.876886,-26.7939
1801,16.879648,-24.0144
1056,16.899042,-31.2148
51,16.903845,-65.2718
1726,16.92308,-27.9085
703,16.929089,-33.7461
1961,16.949471,-17.5708
2531,16.949814,-11.1899
2610,16.954918,7.15436
3209,16.958036,-21.4396
3228,16.958549,-3.63422
1502,16.959604,-32.3836
3388,16.970142,11.9926
2047,16.99029,-28.2121
898,17.002838,-43.9662
2205,17.023283,-28.3554
2401,17.026405,-16.1824
1881,17.030294,-10.8202
3247,17.030813,-0.371463
1774,17.056688,-29.1267
1118,17.060717,-33.3447
577,17.064631,-34.7814
3266,17.088972,-18.0851
3119,17.097467,-11.5167
3343,17.101261,11.4445
2620,17.10634,-14.1221
2022,17.111477,-32.7833
1583,17.114784,-29.0329
2148,17.139463,-14.8641
1160,17.143042,-41.2397
2830,17.176191,-11.7304
2325,17.18144,-36.434
2056,17.188261,-19.1736
2634,17.21586,-24.4734
643,17.218838,-31.769
2772,17.219704,-0.122088
3026,17.222586,-21.1795
138,17.225168,-39.8106
1557,17.228075,-31.1198
3405,17.229862,6.59578
2423,17.234241,-16.2418
1169,17.241257,-32.6712
1909,17.245445,-28.3947
2682,17.250303,-9.21266
3198,17.26198,-20.1799
3101,17.280678,4.67073
1688,17.302553,-27.9488
728,17.309887,-27.0988
1338,17.313114,-34.323
148,17.314915,-44.4403
2959,17.326197,-6.55877
928,17.328585,-37.5674
2421,17.331762,-13.3105
413,17.341829,-32.8416
3155,17.370138,-12.4382
1921,17.375462,-20.3644
2755,17.379856,-21.4835
2478,17.387354,-15.6005
1209,17.389488,-32.9031
1342,17.396372,-39.2129
1229,17.413086,-35.8028
515,17.413288,-43.1137
832,17.424061,-32.1349
3347,17.437695,-2.92521
2106,17.440575,-6.03937
1341,17.443663,-29.7896
2595,17.457338,-17.9115
2379,17.460632,-29.0837
2663,17.461992,-21.5182
2067,17.497009,-15.9335
2434,17.517197,-22.3639
2275,17.526716,-26.4393
1406,17.532501,-36.9382
1046,17.535063,-51.5927
976,17.541538,-28.2313
3321,17.546494,8.4412
1655,17.553373,-39.2613
2394,17.558134,-17.9067
3387,17.560787,-15.4912
2823,17.565964,-31.383
2501,17.569283,-22.5627
2492,17.586561,-21.1721
2460,17.63538,-16.8549
1736,17.640991,-13.3923
1024,17.641964,-48.6413
3129,17.664804,-13.2135
1348,17.6649,-35.8045
726,17.665251,-38.0788
2209,17.669048,-4.92029
594,17.675186,-41.7791
3353,17.677299,2.5254
2087,17.684492,-9.36052
2387,17.684862,-21.6673
1280,17.685455,-41.5048
714,17.687166,-38.6941
930,17.712011,-23.6502
1236,17.736601,-17.0838
1604,17.739691,-31.6291
3020,17.744204,-9.25838
1089,17.776686,-17.4542
392,17.784067,-36.5988
3157,17.885309,-1.9717
2947,17.895235,-8.49834
2435,17.89575,-19.5916
865,17.914474,-58.3907
110,17.918991,-46.2841
1635,17.948025,-25.5043
2511,17.9564,-19.5881
2338,17.959873,-18.1458
2759,17.964884,-16.9422
775,17.968979,-34.0453
1303,17.973364,-25.0189
2382,17.991909,-26.8364
317,17.994396,-21.1757
786,18.013172,-36.5541
668,18.014616,-45.1798
2000,18.021492,-0.857922
3147,18.021765,-11.8724
2882,18.023184,-32.6192
1330,18.053896,-25.0253
2696,18.060061,-32.83
3303,18.082117,-6.92377
2503,18.089508,-24.3317
1960,18.102051,-26.9181
2632,18.117525,-35.921
373,18.117764,-38.1619
694,18.124022,-19.0898
3242,18.146572,-10.4944
2050,18.154156,-17.4506
718,18.156393,-41.0691
2114,18.157255,-32.0221
308,18.16223,-19.9316
2125,18.181591,-13.183
3342,18.209648,2.01696
3032,18.213676,-16.8198
501,18.217117,-40.3427
2790,18.222078,-16.2445
2792,18.223083,-32.4804
1496,18.243402,-17.3187
933,18.282944,-21.9698
2004,18.283297,-40.0658
731,18.285769,-39.4229
2615,18.294102,-0.223669
585,18.29423,-27.2241
1293,18.303701,-24.2502
1975,18.311377,-22.7678
1817,18.312309,-46.7685
3015,18.32991,-18.5624
1958,18.333786,-36.3456
424,18.335978,-23.7596
1831,18.341179,-12.9754
1432,18.342909,-27.6221
1440,18.344454,-24.1889
1562,18.350924,-24.4196
1923,18.362095,-38.4053
931,18.364229,-11.8587
2007,18.38516,-34.7737
2348,18.392645,-18.7724
1630,18.417789,-27.2755
1172,18.419294,-31.7722
1402,18.420153,-40.3848
1580,18.425312,-42.6848
351,18.434542,-19.8497
2709,18.435148,-25.3722
1097,18.448423,-33.8471
3267,18.458921,4.94962
787,18.4785,-43.344
1216,18.481386,-40.9544
2533,18.483295,-20.5842
3208,18.485399,-12.9549
2229,18.492819,3.32027
2301,18.493958,-21.0591
3182,18.494173,-10.0392
1060,18.518105,-21.6936
2581,18.519321,-18.3785
2704,18.521431,-27.7784
619,18.522535,-41.2481
2816,18.527176,-16.1616
2660,18.542833,-7.4808
2010,18.544365,-28.3167
2126,18.548424,-34.3012
2123,18.565271,-18.4351
1789,18.571875,-8.10019
391,18.589317,-17.2265
427,18.590816,-27.2108
1906,18.597305,-19.5966
2652,18.603086,3.8303
2168,18.603104,-19.6485
1603,18.632332,-31.4676
1106,18.632368,-45.1287
741,18.636906,-30.7243
1441,18.637905,-24.0684
548,18.641655,-46.8386
2770,18.655512,1.64161
1114,18.663431,-13.5277
1162,18.669514,-25.673
770,18.702492,-43.8545
1543,18.71998,-13.1313
874,18.729668,-27.0057
453,18.739954,-33.823
2889,18.740604,-9.2619
949,18.742783,-24.4484
1404,18.74338,-28.5505
2029,18.748943,-20.4693
3006,18.755684,-11.5687
1187,18.755869,-32.4506
2596,18.756754,-15.6422
2716,18.757254,-33.0704
630,18.761398,-25.4425
506,18.763664,-57.3129
1723,18.776855,-26.2309
624,18.779295,-24.7986
813,18.781334,-20.0747
1752,18.785282,-15.5284
1110,18.788557,-31.5553
974,18.796362,-33.6882
1941,18.79978,-20.9395
1088,18.806971,-46.3241
1276,18.814589,-26.0243
341,18.819883,-35.8869
1901,18.820736,-21.2661
2316,18.825418,-6.61029
1125,18.833776,-28.1471
2458,18.838226,-4.2016
2023,18.855143,-28.0735
1394,18.860058,-30.7751
578,18.863699,-57.2015
2971,18.869862,-32.7692
1353,18.876057,-10.7725
759,18.882841,-42.3533
522,18.888647,-17.4434
404,18.888847,-36.679
1296,18.894205,-27.0111
2361,18.897171,-29.7723
1875,18.90062,-24.1742
2244,18.901928,-43.8072
2008,18.903265,-29.7097
785,18.910307,-34.7714
1301,18.928553,-28.8172
1397,18.928841,-35.1165
3197,18.943863,-9.40493
2803,18.945503,-26.9852
2586,18.952585,-15.5348
466,18.956665,-21.3855
3231,18.961571,1.20251
2789,18.967072,-4.51345
1781,18.972065,-21.3934
2455,18.975636,-4.71343
1798,18.987616,-33.1878
2194,18.990917,-28.537
532,18.998962,-28.5907
894,19.002954,-30.0152
606,19.016903,-33.0021
286,19.019186,-46.2021
2454,19.024248,-11.9898
1845,19.030716,-35.4206
778,19.03322,-29.4917
732,19.035009,-25.9672
500,19.035173,-39.6461
2525,19.051855,-23.1971
999,19.053896,-42.2199
1354,19.058163,-23.551
1982,19.058432,-29.1126
2924,19.065842,-23.1214
1313,19.071268,-40.5212
2427,19.084295,-27.0108
3117,19.091179,-17.1507
2212,19.09993,-19.8384
2749,19.113703,-22.7517
2798,19.117092,-18.627
1218,19.121304,-39.5902
2160,19.127794,-23.5233
462,19.134205,-42.1509
491,19.137939,-47.062
3229,19.139765,-20.0045
1319,19.142513,-30.2386
3337,19.158363,-17.5126
1495,19.164335,-39.6804
2940,19.168556,-11.0506
927,19.168774,-24.6596
2091,19.178307,-24.4117
2693,19.183865,-6.57775
1748,19.184511,-33.7863
1987,19.189192,-26.9185
445,19.189837,-42.5574
62,19.199816,-48.587
3394,19.200529,-3.9211
177,19.201563,-41.8553
1033,19.203407,-19.1433
1504,19.207624,-37.6319
1245,19.220881,-38.8341
873,19.223598,-38.2111
2743,19.231783,-28.1915
1072,19.23667,-37.892
1181,19.240765,-24.676
3451,19.250328,14.2613
890,19.251003,-41.3636
3395,19.253006,3.88682
2528,19.263405,-27.456
1659,19.266748,-15.6355
1641,19.289366,-41.1249
2264,19.293119,-26.8282
1553,19.305155,-38.3923
2443,19.314476,-45.0839
1148,19.322617,-29.3619
1918,19.324474,-19.3155
2224,19.32551,-23.2097
2055,19.325573,-19.1801
1419,19.330524,-9.45541
1698,19.333414,-33.7873
1435,19.334499,-20.3536
2437,19.338251,-14.7658
1302,19.34609,-10.9215
922,19.3689,-19.5405
1546,19.375734,-18.9647
2128,19.375772,-3.04371
2777,19.378128,-21.4668
3092,19.386042,-24.2719
1756,19.389975,-27.1541
779,19.391499,-41.5478
2196,19.400043,-24.1721
753,19.406853,-34.6428
444,19.41291,-40.9868
2722,19.415167,-25.0594
2886,19.416132,-11.8347
897,19.423845,-50.5089
1904,19.425289,-18.8822
2021,19.425888,-21.7102
849,19.428833,-30.8967
907,19.430407,-38.9742
2040,19.43449,4.87168
1913,19.438705,-29.7875
1893,19.453924,-24.1186
799,19.454601,-38.1033
1375,19.468006,-40.7673
840,19.479319,-44.4182
887,19.485451,-31.9342
1100,19.486513,-29.2427
810,19.489559,-38.858
